step_idx,phase,t_step_start_s,t_step_end_s,step_duration_ms,t_dataload_ms,t_forward_ms,t_backward_ms,t_optimizer_ms,samples_per_step,num_workers,loss,n_tiles_in_step
202,ramp,6.774937,6.776819,1.883,0.942,0.101,0.715,0.422,1,16,0.688477,1730
203,ramp,6.777081,6.783230,6.148,4.762,0.717,0.511,0.342,1,16,0.800781,12073
204,ramp,7.019523,7.032951,13.427,246.093,1.713,1.332,0.507,1,16,0.565918,26239
205,ramp,7.033208,7.074213,41.005,6.476,0.985,0.798,32.889,1,16,0.666504,16615
206,ramp,7.074638,7.082766,8.129,6.297,0.955,0.760,0.428,1,16,0.610352,15864
207,ramp,7.083029,7.107698,24.670,5.682,0.870,0.685,17.597,1,16,0.464600,14478
208,ramp,7.108265,7.120416,12.151,9.413,1.516,1.200,0.413,1,16,0.575195,23928
209,ramp,7.120727,7.145756,25.030,6.409,0.991,16.730,1.134,1,16,0.595703,16569
210,ramp,7.146010,7.154660,8.650,4.780,0.715,0.511,2.794,1,16,0.674316,12125
211,ramp,7.155122,7.162463,7.340,5.750,0.864,0.679,0.376,1,16,0.600098,14305
212,ramp,7.162734,7.189402,26.668,5.702,0.888,0.703,19.517,1,16,0.620117,14703
213,ramp,7.189810,7.192326,2.517,2.044,0.167,0.188,0.381,1,16,0.887695,4708
214,ramp,7.192602,7.194609,2.007,0.978,0.110,0.647,0.474,1,16,0.428711,2065
215,ramp,7.194884,7.196954,2.070,1.542,0.160,0.157,0.415,1,16,0.820801,3551
216,ramp,7.232669,7.241677,9.009,42.164,1.092,0.826,0.553,1,16,0.693359,17457
217,ramp,7.241976,7.265131,23.155,5.465,0.826,0.658,16.369,1,16,0.782715,13858
218,ramp,7.265558,7.272154,6.596,5.131,0.762,0.554,0.413,1,16,0.775879,12873
219,ramp,7.272428,7.278648,6.220,0.983,0.112,0.700,4.569,1,16,0.912109,2089
220,ramp,7.279136,7.281503,2.367,1.380,0.121,0.716,0.503,1,16,0.758301,2773
221,ramp,7.408172,7.416765,8.593,132.819,1.034,0.807,0.518,1,16,0.541016,16689
222,ramp,7.417063,7.419262,2.199,1.246,0.124,0.484,0.556,1,16,0.633301,2742
223,ramp,7.419504,7.438951,19.447,2.849,15.330,0.931,0.509,1,16,0.716797,7059
224,ramp,7.439210,7.443309,4.099,3.222,0.391,0.311,0.361,1,16,0.432861,8044
225,ramp,7.443588,7.445615,2.027,1.324,0.151,0.281,0.479,1,16,0.602539,3235
226,ramp,7.445899,7.452190,6.290,4.908,0.739,0.529,0.325,1,16,0.812012,12407
227,ramp,7.480721,7.490062,9.340,35.294,1.166,0.864,0.473,1,16,0.670410,18193
228,ramp,7.490419,7.492611,2.192,1.778,0.147,0.167,0.372,1,16,0.575684,4071
229,ramp,7.492858,7.516134,23.276,1.363,0.136,21.272,0.675,1,16,0.656738,3162
230,ramp,7.516392,7.518305,1.913,1.028,0.112,0.536,0.419,1,16,0.980469,2275
231,ramp,7.518567,7.541269,22.702,5.640,0.871,0.681,15.674,1,16,0.915527,14361
232,ramp,7.541677,7.547119,5.442,4.352,0.603,0.446,0.330,1,16,0.444336,10750
233,ramp,7.567667,7.573030,5.363,24.446,0.602,0.456,0.330,1,16,0.578613,10879
234,ramp,7.639330,7.649442,10.112,73.742,1.286,0.973,0.343,1,16,0.635742,20261
235,ramp,7.649675,7.671657,21.982,4.170,0.574,0.435,16.960,1,16,0.968750,10550
236,ramp,7.672101,7.678925,6.824,5.372,0.797,0.628,0.354,1,16,0.769043,13359
237,ramp,7.704300,7.711622,7.322,30.746,0.865,0.689,0.331,1,16,0.702148,14454
238,ramp,7.758108,7.764952,6.845,51.488,0.806,0.643,0.328,1,16,0.634766,13558
239,ramp,7.765174,7.782066,16.893,4.002,0.560,0.403,11.995,1,16,0.666992,10115
240,ramp,7.782453,7.787354,4.901,3.932,0.520,0.382,0.353,1,16,0.660156,9660
241,ramp,7.803763,7.808467,4.704,19.845,0.497,0.363,0.340,1,16,0.741699,9278
242,ramp,7.824328,7.828570,4.242,18.935,0.429,0.333,0.337,1,16,0.794922,8492
243,ramp,7.888092,7.900310,12.218,64.310,0.787,0.568,6.006,1,16,0.714844,13187
244,ramp,7.900773,7.905746,4.973,4.091,0.542,0.395,0.331,1,16,0.604492,9874
245,ramp,7.971471,7.980016,8.545,72.007,1.044,0.811,0.340,1,16,1.003906,16873
