slide_idx,slide_id,format,bytes_written,t_write_start_s,t_write_end_s,write_ms
2,TCGA-A8-A076-01Z-00-DX1.BAAC4F9C-0C04-42FB-95F4-D765305089B8,tiff5x,3188603,152.808111,154.417426,1609.314
3,TCGA-A8-A090-01Z-00-DX1.01574070-D65E-486F-B69D-0F8E3816D057,tiff5x,1265345,160.454856,160.749751,294.894
4,TCGA-AN-A0FT-01Z-00-DX1.6F263AB3-FB1D-4056-AEC2-4F163017324F,tiff5x,4264796,184.178939,186.265834,2086.895
5,TCGA-AR-A252-01Z-00-DX1.2E7EE069-A0B8-489B-A2F0-3175FB58F468,tiff5x,10220236,242.393905,246.579991,4186.084
6,TCGA-B6-A0IH-01Z-00-DX1.3463B12E-D1B0-4FB2-B257-BFD63BA2B6BF,tiff5x,13435167,332.748892,337.271610,4522.717
7,TCGA-BH-A0E7-01Z-00-DX1.7FEE54C4-3795-403C-85B9-FF932BE56788,tiff5x,6809951,367.005177,369.913457,2908.278
8,TCGA-C8-A275-01Z-00-DX1.44D27E67-4DD6-4893-B38A-01E48F5A358A,tiff5x,8110337,416.516091,418.101122,1585.030
9,TCGA-D8-A1XT-01Z-00-DX1.9E4DEEEB-AB0A-45F6-A69B-65B3E6F22D46,tiff5x,10481276,477.023832,480.982209,3958.376
10,TCGA-E2-A15K-01Z-00-DX1.9F424BE2-9BFE-4DFF-8CC9-10D2DADBBEA7,tiff5x,4388949,501.888264,503.420549,1532.284
11,TCGA-PE-A5DC-01Z-00-DX1.8E6953AD-C14A-43F5-B062-E31AB13C7BDF,tiff5x,4224558,526.140354,527.167385,1027.031
12,TCGA-A2-A0EY-01Z-00-DX1.2F2428B3-0767-48E0-AC22-443C244CBD16,tiff5x,15340899,624.565616,627.563666,2998.049
13,TCGA-A7-A13F-01Z-00-DX1.AB4ADDD3-8E1C-4AB9-813E-D137A2CFB950,tiff5x,3829129,650.308623,651.320763,1012.139
14,TCGA-A8-A076-01Z-00-DX1.BAAC4F9C-0C04-42FB-95F4-D765305089B8,tiff5x,3188603,667.080855,668.515968,1435.112
15,TCGA-A8-A090-01Z-00-DX1.01574070-D65E-486F-B69D-0F8E3816D057,tiff5x,1265345,674.406354,674.704644,298.289
16,TCGA-AN-A0FT-01Z-00-DX1.6F263AB3-FB1D-4056-AEC2-4F163017324F,tiff5x,4264796,697.721434,699.338837,1617.402
17,TCGA-AR-A252-01Z-00-DX1.2E7EE069-A0B8-489B-A2F0-3175FB58F468,tiff5x,10220236,753.537261,756.536261,2998.999
18,TCGA-B6-A0IH-01Z-00-DX1.3463B12E-D1B0-4FB2-B257-BFD63BA2B6BF,tiff5x,13435167,840.329181,843.360434,3031.252
19,TCGA-BH-A0E7-01Z-00-DX1.7FEE54C4-3795-403C-85B9-FF932BE56788,tiff5x,6809951,872.109569,874.074332,1964.762
20,TCGA-C8-A275-01Z-00-DX1.44D27E67-4DD6-4893-B38A-01E48F5A358A,tiff5x,8110337,919.499119,920.802341,1303.221
21,TCGA-D8-A1XT-01Z-00-DX1.9E4DEEEB-AB0A-45F6-A69B-65B3E6F22D46,tiff5x,10481276,978.237843,982.178417,3940.574
22,TCGA-E2-A15K-01Z-00-DX1.9F424BE2-9BFE-4DFF-8CC9-10D2DADBBEA7,tiff5x,4388949,1002.976354,1004.481985,1505.631
23,TCGA-PE-A5DC-01Z-00-DX1.8E6953AD-C14A-43F5-B062-E31AB13C7BDF,tiff5x,4224558,1027.428587,1028.475028,1046.441
24,TCGA-A2-A0EY-01Z-00-DX1.2F2428B3-0767-48E0-AC22-443C244CBD16,tiff5x,15340899,1125.926627,1128.899606,2972.979
