slide_idx,slide_id,process_id,world_size,t_arrived_s,n_tiles,inference_batch_size,t_tissue_ms,t_extract_ms,t_mil_ms,t_heatmap_write_ms,t_total_ms,backend,model,cache_policy_requested,client_page_cache_discarded,heatmap_format,heatmap_path,heatmap_bytes
34,TCGA-A7-A13D-01Z-00-DX2.8165A362-6A08-4BFD-9428-7EEB6C59D7F1,3,4,1547.398711,8619,256,43.994,31705.364,0.723,2050.601,33800.681,kvikio,virchow2,warm,,tiff5x,/home/ec2-user/wsi-cloud/runs/2026-08-23-014650-weka-s7-7.2-concurrent-virchow2-kvikio-warm-N4/heatmaps/proc3/TCGA-A7-A13D-01Z-00-DX2.8165A362-6A08-4BFD-9428-7EEB6C59D7F1.tiff,5048758
35,TCGA-A7-A13F-01Z-00-DX2.8CC23BAD-B3CC-4BBC-832A-A3879D6EF62D,3,4,1581.199545,4293,256,20.374,15848.956,0.612,981.418,16851.361,kvikio,virchow2,warm,,tiff5x,/home/ec2-user/wsi-cloud/runs/2026-08-23-014650-weka-s7-7.2-concurrent-virchow2-kvikio-warm-N4/heatmaps/proc3/TCGA-A7-A13F-01Z-00-DX2.8CC23BAD-B3CC-4BBC-832A-A3879D6EF62D.tiff,2816844
36,TCGA-A7-A13H-01Z-00-DX2.6C937651-4D3E-475D-99F6-4A9FD25CD48B,3,4,1598.051049,4609,256,22.605,16780.654,0.522,908.230,17712.010,kvikio,virchow2,warm,,tiff5x,/home/ec2-user/wsi-cloud/runs/2026-08-23-014650-weka-s7-7.2-concurrent-virchow2-kvikio-warm-N4/heatmaps/proc3/TCGA-A7-A13H-01Z-00-DX2.6C937651-4D3E-475D-99F6-4A9FD25CD48B.tiff,3100324
37,TCGA-A7-A26H-01Z-00-DX1.3344CFD3-5A19-4B01-BEB2-AB89F83FD53A,3,4,1615.763192,4304,256,19.836,15680.680,0.761,1020.745,16722.022,kvikio,virchow2,warm,,tiff5x,/home/ec2-user/wsi-cloud/runs/2026-08-23-014650-weka-s7-7.2-concurrent-virchow2-kvikio-warm-N4/heatmaps/proc3/TCGA-A7-A26H-01Z-00-DX1.3344CFD3-5A19-4B01-BEB2-AB89F83FD53A.tiff,3166810
38,TCGA-A7-A3IY-01Z-00-DX1.B4E75265-3B2A-456C-996A-F95B5A645BF8,3,4,1632.485351,2065,256,9.923,7394.671,0.536,655.457,8060.587,kvikio,virchow2,warm,,tiff5x,/home/ec2-user/wsi-cloud/runs/2026-08-23-014650-weka-s7-7.2-concurrent-virchow2-kvikio-warm-N4/heatmaps/proc3/TCGA-A7-A3IY-01Z-00-DX1.B4E75265-3B2A-456C-996A-F95B5A645BF8.tiff,1652580
39,TCGA-A7-A3RF-01Z-00-DX1.E60647BC-229D-4409-A564-EE0945F912EE,3,4,1640.546076,4295,256,20.571,15501.074,0.622,2422.954,17945.220,kvikio,virchow2,warm,,tiff5x,/home/ec2-user/wsi-cloud/runs/2026-08-23-014650-weka-s7-7.2-concurrent-virchow2-kvikio-warm-N4/heatmaps/proc3/TCGA-A7-A3RF-01Z-00-DX1.E60647BC-229D-4409-A564-EE0945F912EE.tiff,3087239
40,TCGA-A7-A4SB-01Z-00-DX1.E8925605-5189-441E-A719-92CFC1118B0B,3,4,1658.491443,2177,256,12.061,7861.626,0.622,1886.209,9760.517,kvikio,virchow2,warm,,tiff5x,/home/ec2-user/wsi-cloud/runs/2026-08-23-014650-weka-s7-7.2-concurrent-virchow2-kvikio-warm-N4/heatmaps/proc3/TCGA-A7-A4SB-01Z-00-DX1.E8925605-5189-441E-A719-92CFC1118B0B.tiff,2017144
41,TCGA-A7-A4SF-01Z-00-DX1.CDCFD4BC-4363-4CF2-95F5-4922E04C3B9D,3,4,1668.252100,1373,256,7.380,5046.092,0.574,215.618,5269.665,kvikio,virchow2,warm,,tiff5x,/home/ec2-user/wsi-cloud/runs/2026-08-23-014650-weka-s7-7.2-concurrent-virchow2-kvikio-warm-N4/heatmaps/proc3/TCGA-A7-A4SF-01Z-00-DX1.CDCFD4BC-4363-4CF2-95F5-4922E04C3B9D.tiff,919141
42,TCGA-A7-A5ZX-01Z-00-DX1.A4C651F0-DB8E-4534-84A2-AD875F62209F,3,4,1673.521901,2714,256,13.570,9963.218,0.594,1617.586,11594.968,kvikio,virchow2,warm,,tiff5x,/home/ec2-user/wsi-cloud/runs/2026-08-23-014650-weka-s7-7.2-concurrent-virchow2-kvikio-warm-N4/heatmaps/proc3/TCGA-A7-A5ZX-01Z-00-DX1.A4C651F0-DB8E-4534-84A2-AD875F62209F.tiff,2036700
43,TCGA-A7-A6VW-01Z-00-DX1.1BC4790C-DB45-4A3D-9C97-92C92C03FF60,3,4,1685.117001,4880,256,23.259,17758.223,0.588,1167.486,18949.557,kvikio,virchow2,warm,,tiff5x,/home/ec2-user/wsi-cloud/runs/2026-08-23-014650-weka-s7-7.2-concurrent-virchow2-kvikio-warm-N4/heatmaps/proc3/TCGA-A7-A6VW-01Z-00-DX1.1BC4790C-DB45-4A3D-9C97-92C92C03FF60.tiff,2971239
44,TCGA-A8-A06O-01Z-00-DX1.FA4495B2-5B13-4448-ADCB-EF5316E0955B,3,4,1704.066707,2092,256,12.012,7727.389,0.541,442.330,8182.271,kvikio,virchow2,warm,,tiff5x,/home/ec2-user/wsi-cloud/runs/2026-08-23-014650-weka-s7-7.2-concurrent-virchow2-kvikio-warm-N4/heatmaps/proc3/TCGA-A8-A06O-01Z-00-DX1.FA4495B2-5B13-4448-ADCB-EF5316E0955B.tiff,1792521
45,TCGA-A8-A06T-01Z-00-DX1.BA8B8FC3-6169-48C1-BE1F-37F140CB4D3B,3,4,1712.249116,2199,256,10.174,8187.482,0.605,279.569,8477.829,kvikio,virchow2,warm,,tiff5x,/home/ec2-user/wsi-cloud/runs/2026-08-23-014650-weka-s7-7.2-concurrent-virchow2-kvikio-warm-N4/heatmaps/proc3/TCGA-A8-A06T-01Z-00-DX1.BA8B8FC3-6169-48C1-BE1F-37F140CB4D3B.tiff,1532798
46,TCGA-A8-A06Z-01Z-00-DX1.2BC8B71D-E01B-4CC1-B5E7-09BB54A5E1F8,3,4,1720.727079,3573,256,17.151,13155.634,0.634,499.713,13673.132,kvikio,virchow2,warm,,tiff5x,/home/ec2-user/wsi-cloud/runs/2026-08-23-014650-weka-s7-7.2-concurrent-virchow2-kvikio-warm-N4/heatmaps/proc3/TCGA-A8-A06Z-01Z-00-DX1.2BC8B71D-E01B-4CC1-B5E7-09BB54A5E1F8.tiff,2432040
47,TCGA-A8-A07B-01Z-00-DX1.950B5E4E-C5F0-4445-9F88-E8C32CDFE6DA,3,4,1734.400344,2205,256,10.268,8096.213,0.613,302.892,8409.986,kvikio,virchow2,warm,,tiff5x,/home/ec2-user/wsi-cloud/runs/2026-08-23-014650-weka-s7-7.2-concurrent-virchow2-kvikio-warm-N4/heatmaps/proc3/TCGA-A8-A07B-01Z-00-DX1.950B5E4E-C5F0-4445-9F88-E8C32CDFE6DA.tiff,1440929
48,TCGA-A8-A07G-01Z-00-DX1.37E8A762-8141-4BE6-935A-B3DCB712BB4A,3,4,1742.810608,2220,256,12.056,8162.677,0.601,380.818,8556.152,kvikio,virchow2,warm,,tiff5x,/home/ec2-user/wsi-cloud/runs/2026-08-23-014650-weka-s7-7.2-concurrent-virchow2-kvikio-warm-N4/heatmaps/proc3/TCGA-A8-A07G-01Z-00-DX1.37E8A762-8141-4BE6-935A-B3DCB712BB4A.tiff,1733176
49,TCGA-A8-A07O-01Z-00-DX1.3D657129-F2A7-4BC1-A910-805FBDCE2212,3,4,1751.366889,2350,256,10.841,8536.089,0.555,337.651,8885.136,kvikio,virchow2,warm,,tiff5x,/home/ec2-user/wsi-cloud/runs/2026-08-23-014650-weka-s7-7.2-concurrent-virchow2-kvikio-warm-N4/heatmaps/proc3/TCGA-A8-A07O-01Z-00-DX1.3D657129-F2A7-4BC1-A910-805FBDCE2212.tiff,1866416
50,TCGA-A8-A07U-01Z-00-DX1.69D356C3-C7FC-47E9-B753-BE421263343F,3,4,1760.252170,4399,256,20.867,15954.514,0.587,1055.512,17031.479,kvikio,virchow2,warm,,tiff5x,/home/ec2-user/wsi-cloud/runs/2026-08-23-014650-weka-s7-7.2-concurrent-virchow2-kvikio-warm-N4/heatmaps/proc3/TCGA-A8-A07U-01Z-00-DX1.69D356C3-C7FC-47E9-B753-BE421263343F.tiff,3301815
51,TCGA-A8-A082-01Z-00-DX1.5F82E38D-0DFD-4C2C-BC05-8F0EFEFC507C,3,4,1777.283783,2435,256,11.298,8905.832,0.578,355.916,9273.624,kvikio,virchow2,warm,,tiff5x,/home/ec2-user/wsi-cloud/runs/2026-08-23-014650-weka-s7-7.2-concurrent-virchow2-kvikio-warm-N4/heatmaps/proc3/TCGA-A8-A082-01Z-00-DX1.5F82E38D-0DFD-4C2C-BC05-8F0EFEFC507C.tiff,1524577
